epoch,step,train_loss,val_loss
1,6449,0.03312086686491966,
1,6499,0.35738152265548706,
1,6549,0.052658312022686005,
1,6599,0.1980040967464447,
1,6649,0.03834548965096474,
1,6699,0.01184953935444355,
1,6749,0.014380689710378647,
1,6799,0.10466914623975754,
1,6849,0.0015392249915748835,
1,6899,0.04904017969965935,
1,6949,0.007667895406484604,
1,6999,0.012951528653502464,
1,7049,0.019900649785995483,
1,7099,0.02544921077787876,
1,7149,0.013502605259418488,
1,7199,0.04234714061021805,
1,7249,0.09434042870998383,
1,7299,0.00809959415346384,
1,7349,0.01660662703216076,
1,7399,0.055026646703481674,
1,7449,0.19075444340705872,
1,7499,0.01826729252934456,
1,7549,0.008799350820481777,
1,7599,0.003752203192561865,
1,7649,0.013158600777387619,
1,7699,0.04564075917005539,
1,7715,,0.021042726933956146
2,7749,0.015885408967733383,
2,7799,0.01480119302868843,
2,7849,0.11278557777404785,
2,7899,0.016310660168528557,
2,7949,0.007634246256202459,
2,7999,0.006311933044344187,
2,8049,0.023043306544423103,
2,8099,0.021052852272987366,
2,8149,0.026146190240979195,
2,8199,0.036714859306812286,
2,8249,0.012976964004337788,
2,8299,0.010843331925570965,
2,8349,0.01300513930618763,
2,8399,0.18026012182235718,
2,8449,0.05061982199549675,
2,8499,0.01779266446828842,
2,8549,0.02386416867375374,
2,8599,0.15320205688476562,
2,8649,0.009652636013925076,
2,8699,0.008980382233858109,
2,8749,0.07709053158760071,
2,8799,0.015468527562916279,
2,8849,0.0028851372189819813,
2,8899,0.009246752597391605,
2,8949,0.01565461978316307,
2,8999,0.02473818138241768,
2,9049,0.004327322356402874,
2,9099,0.005470741540193558,
2,9149,0.061817362904548645,
2,9199,0.045903243124485016,
2,9249,0.048783328384160995,
2,9299,0.005513998679816723,
2,9349,0.045853789895772934,
2,9399,0.21214504539966583,
2,9449,0.007851841859519482,
2,9499,0.008306348696351051,
2,9549,0.07661394029855728,
2,9599,0.0445425771176815,
2,9649,0.03029065765440464,
2,9699,0.2594076991081238,
2,9749,0.0009983214549720287,
2,9799,0.012856384739279747,
2,9849,0.029752861708402634,
2,9899,0.02201956696808338,
2,9949,0.02836618386209011,
2,9999,0.00027753779431805015,
2,10049,0.027672626078128815,
2,10099,0.025239167734980583,
2,10149,0.18325310945510864,
2,10199,0.08733847737312317,
2,10249,0.003378054825589061,
2,10299,0.03054426796734333,
2,10349,0.02976749651134014,
2,10399,0.11938951909542084,
2,10449,0.1243862509727478,
2,10499,0.014393685385584831,
2,10549,0.05786652863025665,
2,10599,0.015096594579517841,
2,10649,0.9246852993965149,
2,10699,0.023998577147722244,
2,10749,0.028922488912940025,
2,10799,0.12330062687397003,
2,10849,0.01438226830214262,
2,10899,0.030937187373638153,
2,10949,0.006251689046621323,
2,10999,0.023225242272019386,
2,11049,0.01141867134720087,
2,11099,0.09828829765319824,
2,11149,0.02897678315639496,
2,11199,0.0001831300905905664,
2,11249,0.17797526717185974,
2,11299,0.019857283681631088,
2,11349,0.011023671366274357,
2,11399,0.39558684825897217,
2,11449,0.009575567208230495,
2,11499,0.0337049774825573,
2,11549,0.0051063718274235725,
2,11573,,0.016881683841347694
3,11599,0.00022181140957400203,
3,11649,0.013312818482518196,
3,11699,0.051884669810533524,
3,11749,0.011977353133261204,
3,11799,0.2197706550359726,
3,11849,0.3467840552330017,
3,11899,0.04629990831017494,
3,11949,0.08153930306434631,
3,11999,0.007155336439609528,
3,12049,0.013664290308952332,
3,12099,0.0569261834025383,
3,12149,0.02599620260298252,
3,12199,0.004241640213876963,
3,12249,0.006705236621201038,
3,12299,0.0017548413015902042,
3,12349,0.017014145851135254,
3,12399,0.021132424473762512,
3,12449,0.027753224596381187,
3,12499,0.012891300022602081,
3,12549,0.0084018399938941,
3,12599,0.008984936401247978,
3,12649,0.011049802415072918,
3,12699,0.02023395523428917,
3,12749,0.030272314324975014,
3,12799,0.005895946640521288,
3,12849,0.0056789228692650795,
3,12899,0.05053132772445679,
3,12949,0.2954310476779938,
3,12999,0.313446044921875,
3,13049,0.03248034417629242,
3,13099,0.11929799616336823,
3,13149,0.00563677167519927,
3,13199,0.006308924872428179,
3,13249,0.03250135853886604,
3,13299,0.013997516594827175,
3,13349,0.005929562263190746,
3,13399,0.05923391506075859,
3,13449,0.0072355810552835464,
3,13499,0.327516108751297,
3,13549,0.004973314702510834,
3,13599,0.0024399075191468,
3,13649,0.0005546464235521853,
3,13699,0.07281177490949631,
3,13749,0.002399184973910451,
3,13799,0.004489334300160408,
3,13849,0.0024895586539059877,
3,13899,0.04648439213633537,
3,13949,0.007991638034582138,
3,13999,0.018858183175325394,
3,14049,0.018069976940751076,
3,14099,0.009962432086467743,
3,14149,0.12354171276092529,
3,14199,0.009976341389119625,
3,14249,0.02335977554321289,
3,14299,0.2573971748352051,
3,14349,0.0029729269444942474,
3,14399,0.024469127878546715,
3,14449,0.19705140590667725,
3,14499,0.002994764130562544,
3,14549,0.0037915846332907677,
3,14599,0.02580903097987175,
3,14649,0.023565737530589104,
3,14699,0.0033919699490070343,
3,14749,0.033075880259275436,
3,14799,0.012011419981718063,
3,14849,0.010329239070415497,
3,14899,0.012214411981403828,
3,14949,0.0033216741867363453,
3,14999,0.04054698720574379,
3,15049,0.023702820762991905,
3,15099,0.0020693542901426554,
3,15149,0.08362919092178345,
3,15199,0.025274302810430527,
3,15249,0.15053917467594147,
3,15299,0.0009647350525483489,
3,15349,0.0006929998635314405,
3,15399,0.03677775338292122,
3,15431,,0.014224598184227943
4,15449,0.0068173715844750404,
4,15499,0.16196222603321075,
4,15549,0.011765101924538612,
4,15599,0.0013683673460036516,
4,15649,0.03646254166960716,
4,15699,0.005306852515786886,
4,15749,0.08847120404243469,
4,15799,0.0008747729007154703,
4,15849,0.0048633175902068615,
4,15899,0.013719713315367699,
4,15949,0.026278061792254448,
4,15999,0.0015184147050604224,
4,16049,0.019647913053631783,
4,16099,0.02391638606786728,
4,16149,0.006975322030484676,
4,16199,0.01305928360670805,
4,16249,0.0008100625709630549,
4,16299,0.000708667328581214,
4,16349,0.009477644227445126,
4,16399,0.007999115623533726,
4,16449,0.16023674607276917,
4,16499,0.017983032390475273,
4,16549,0.020410511642694473,
4,16599,0.011357847601175308,
4,16649,0.020668817684054375,
4,16699,0.010820248164236546,
4,16749,0.11050208657979965,
4,16799,0.014479966834187508,
4,16849,0.004353532567620277,
4,16899,0.0026081386022269726,
4,16949,0.0222062598913908,
4,16999,0.00329713337123394,
4,17049,0.02363847754895687,
4,17099,0.010601636953651905,
4,17149,0.013190818950533867,
4,17199,0.024457326158881187,
4,17249,0.02404729090631008,
4,17299,0.026144983246922493,
4,17349,0.0010102182859554887,
4,17399,0.015811245888471603,
4,17449,0.021494552493095398,
4,17499,0.0029164489824324846,
4,17549,0.0031436788849532604,
4,17599,0.002773582935333252,
4,17649,0.2210804969072342,
4,17699,0.003062268253415823,
4,17749,0.018682951107621193,
4,17799,0.0422227568924427,
4,17849,0.02341502532362938,
4,17899,0.014438445679843426,
4,17949,0.0032857763580977917,
4,17999,0.09208093583583832,
4,18049,0.0007438575848937035,
4,18099,0.02570648305118084,
4,18149,0.015082607977092266,
4,18199,0.0017499917885288596,
4,18249,0.021393684670329094,
4,18299,0.08357580006122589,
4,18349,0.02334706485271454,
4,18399,0.03464407101273537,
4,18449,0.2838533818721771,
4,18499,0.0013821584871038795,
4,18549,0.013418473303318024,
4,18599,0.01791197992861271,
4,18649,0.30361926555633545,
4,18699,0.0035576371010392904,
4,18749,0.009295943193137646,
4,18799,0.03534544259309769,
4,18849,0.005243859253823757,
4,18899,0.0917845293879509,
4,18949,0.0025017871521413326,
4,18999,0.02408270537853241,
4,19049,0.00783220399171114,
4,19099,0.0021362805273383856,
4,19149,0.33891981840133667,
4,19199,0.0032595060765743256,
4,19249,0.4132761061191559,
4,19289,,0.01181377936154604
5,19299,0.019045282155275345,
5,19349,0.001858475967310369,
5,19399,0.016801228746771812,
5,19449,0.031498417258262634,
5,19499,0.00503165740519762,
5,19549,0.004677424672991037,
5,19599,0.0014663785696029663,
5,19649,0.00920869316905737,
5,19699,0.31589338183403015,
5,19749,0.025475265458226204,
5,19799,0.0017719208262860775,
5,19849,0.0029971450567245483,
5,19899,0.003240891033783555,
5,19949,0.3868386447429657,
5,19999,0.007379742339253426,
5,20049,0.005219062324613333,
5,20099,0.013103040866553783,
5,20149,0.02179860509932041,
5,20199,0.002876588609069586,
5,20249,0.008995559997856617,
5,20299,0.0021241994109004736,
5,20349,0.002155928872525692,
5,20399,0.003377437824383378,
5,20449,0.04999515414237976,
5,20499,0.010425800457596779,
5,20549,0.016708718612790108,
5,20599,0.008049721829593182,
5,20649,0.0056038107722997665,
5,20699,0.08522431552410126,
5,20749,0.0030457836110144854,
5,20799,0.022575803101062775,
5,20849,0.0031973854638636112,
5,20899,0.030409827828407288,
5,20949,0.005000298842787743,
5,20999,0.0038428313564509153,
5,21049,0.004171447362750769,
5,21099,0.004013994708657265,
5,21149,0.005547591485083103,
5,21199,0.0012840422568842769,
5,21249,0.0018254367168992758,
5,21299,0.09102156013250351,
5,21349,0.005060608498752117,
5,21399,0.07001908123493195,
5,21449,0.001032956992276013,
5,21499,0.022990738973021507,
5,21549,0.001253353781066835,
5,21599,0.008872964419424534,
5,21649,0.0031136840116232634,
5,21699,0.0013025110820308328,
5,21749,0.0016284612938761711,
5,21799,0.0015654006274417043,
5,21849,0.01604398339986801,
5,21899,0.0020244698971509933,
5,21949,0.007945085875689983,
5,21999,0.015799537301063538,
5,22049,0.0030360210221260786,
5,22099,0.011103167198598385,
5,22149,0.0021165465004742146,
5,22199,0.02359895594418049,
5,22249,0.015264949761331081,
5,22299,0.03133350983262062,
5,22349,0.0011763611109927297,
5,22399,0.01997968554496765,
5,22449,0.11260544508695602,
5,22499,0.014577655121684074,
5,22549,0.021488096565008163,
5,22599,0.005761262495070696,
5,22649,0.02402300387620926,
5,22699,0.047973647713661194,
5,22749,0.13420380651950836,
5,22799,0.0037034139968454838,
5,22849,0.050777874886989594,
5,22899,0.01141758356243372,
5,22949,0.0034007953945547342,
5,22999,0.0018288507126271725,
5,23049,0.004265707451850176,
5,23099,0.0054113720543682575,
5,23147,,0.009462852030992508
6,23149,0.0011298968456685543,
6,23199,0.011852551251649857,
6,23249,0.05824488773941994,
6,23299,0.021084710955619812,
6,23349,0.019842013716697693,
6,23399,0.0017070036847144365,
6,23449,0.04264775663614273,
6,23499,0.012036675587296486,
6,23549,0.006209559738636017,
6,23599,0.0010808875085785985,
6,23649,0.014205675572156906,
6,23699,0.011250218376517296,
6,23749,0.11143932491540909,
6,23799,0.004037496633827686,
6,23849,0.04771750792860985,
6,23899,0.0015229064738377929,
6,23949,0.005834168754518032,
6,23999,0.0004930056747980416,
6,24049,0.021775050088763237,
6,24099,0.09455812722444534,
6,24149,0.1834423989057541,
6,24199,0.002614789642393589,
6,24249,0.0013748183846473694,
6,24299,0.006651194766163826,
6,24349,0.00692063057795167,
6,24399,0.002734286244958639,
6,24449,0.007859271951019764,
6,24499,0.012042470276355743,
6,24549,0.001220264588482678,
6,24599,0.0006492286338470876,
6,24649,0.2603999376296997,
6,24699,0.009946025907993317,
6,24749,0.007126479875296354,
6,24799,0.021592166274785995,
6,24849,0.17978088557720184,
6,24899,0.11524038761854172,
6,24949,0.001078939763829112,
6,24999,0.010004224255681038,
6,25049,0.2018745094537735,
6,25099,0.016099708154797554,
6,25149,0.00037179188802838326,
6,25199,0.01786234602332115,
6,25249,0.006276732310652733,
6,25299,0.003311083884909749,
6,25349,0.006643418222665787,
6,25399,0.13322457671165466,
6,25449,0.01242460124194622,
6,25499,0.006036440841853619,
6,25549,0.0159351397305727,
6,25599,0.013475690968334675,
6,25649,0.10097793489694595,
6,25699,0.048292722553014755,
6,25749,0.004841174930334091,
6,25799,0.006687393877655268,
6,25849,0.004153306130319834,
6,25899,0.0001781898899935186,
6,25949,0.01669798046350479,
6,25999,0.005186185706406832,
6,26049,0.00027066879556514323,
6,26099,0.01153820101171732,
6,26149,0.015491503290832043,
6,26199,0.008962240070104599,
6,26249,0.0019023078493773937,
6,26299,0.09063544124364853,
6,26349,0.013199475593864918,
6,26399,0.0008425444830209017,
6,26449,0.0025686940643936396,
6,26499,0.0057626087218523026,
6,26549,0.006276367232203484,
6,26599,0.1046115979552269,
6,26649,0.019509634003043175,
6,26699,0.006727850064635277,
6,26749,0.007414065767079592,
6,26799,0.002730773761868477,
6,26849,0.004855853971093893,
6,26899,0.014061139896512032,
6,26949,0.00041103814146481454,
6,26999,0.0038462074007838964,
6,27005,,0.007495617028325796
7,27049,0.014174279756844044,
7,27099,0.002351206261664629,
7,27149,0.0004760643350891769,
7,27199,0.0020957295782864094,
7,27249,0.0016392620746046305,
7,27299,0.003837110474705696,
7,27349,0.021766863763332367,
7,27399,0.04544762149453163,
7,27449,0.110124871134758,
7,27499,0.015053251758217812,
7,27549,0.0028664423152804375,
7,27599,0.0015602495986968279,
7,27649,0.003862772136926651,
7,27699,0.0028642024844884872,
7,27749,0.0010130831506103277,
7,27799,0.002078512217849493,
7,27849,0.002040160121396184,
7,27899,0.0034979081247001886,
7,27949,0.11662628501653671,
7,27999,0.0033452953211963177,
7,28049,0.04063893109560013,
7,28099,0.03156530112028122,
7,28149,0.005523215513676405,
7,28199,0.0039044811856001616,
7,28249,0.0015509994700551033,
7,28299,0.008087364956736565,
7,28349,0.0012910797959193587,
7,28399,0.004081326071172953,
7,28449,0.007802905514836311,
7,28499,0.003481313120573759,
7,28549,0.010990113019943237,
7,28599,0.023907074704766273,
7,28649,0.015957657247781754,
7,28699,0.00048371381126344204,
7,28749,0.012694545090198517,
7,28799,0.001846129191108048,
7,28849,0.005345270037651062,
7,28899,0.0010417995508760214,
7,28949,0.005659028887748718,
7,28999,0.01259860210120678,
7,29049,0.01390037965029478,
7,29099,0.004511450417339802,
7,29149,0.0059789991937577724,
7,29199,0.07090160995721817,
7,29249,0.015760071575641632,
7,29299,0.007467539981007576,
7,29349,0.055643800646066666,
7,29399,0.028077570721507072,
7,29449,0.049785029143095016,
7,29499,0.004031018353998661,
7,29549,0.005133709404617548,
7,29599,0.006442115642130375,
7,29649,0.12700946629047394,
7,29699,0.007161385845392942,
7,29749,0.0030097647104412317,
7,29799,0.0027785066049546003,
7,29849,0.001753368997015059,
7,29899,0.0005769347189925611,
7,29949,0.0021367014851421118,
7,29999,0.004455867689102888,
7,30049,0.15260986983776093,
7,30099,0.018811149522662163,
7,30149,0.0010554735781624913,
7,30199,0.0028842820320278406,
7,30249,0.002479524351656437,
7,30299,0.007696392014622688,
7,30349,0.0031366939656436443,
7,30399,0.0026575173251330853,
7,30449,0.004707053769379854,
7,30499,0.005577892065048218,
7,30549,0.004968778695911169,
7,30599,0.10157613456249237,
7,30649,0.0002700042095966637,
7,30699,0.007848037406802177,
7,30749,0.007345577701926231,
7,30799,0.1377679854631424,
7,30849,0.0025337806437164545,
7,30863,,0.00608542375266552
8,30899,0.0036603291518986225,
8,30949,0.013715622015297413,
8,30999,0.09764643758535385,
8,31049,0.007967619225382805,
8,31099,0.1045917347073555,
8,31149,0.012096434831619263,
8,31199,0.0021668793633580208,
8,31249,0.010640287771821022,
8,31299,0.0023494174238294363,
8,31349,0.015812700614333153,
8,31399,0.0011498726671561599,
8,31449,0.0002419825759716332,
8,31499,0.07979926466941833,
8,31549,0.009447308257222176,
8,31599,0.10735263675451279,
8,31649,0.01419020164757967,
8,31699,0.00017172101070173085,
8,31749,0.17628586292266846,
8,31799,0.005121980328112841,
8,31849,0.012851455248892307,
8,31899,0.0255946796387434,
8,31949,0.004492044448852539,
8,31999,0.0018417049432173371,
8,32049,0.00021001166896894574,
8,32099,0.09245957434177399,
8,32149,0.006417710799723864,
8,32199,0.0005486029549501836,
8,32249,0.0025897484738379717,
8,32299,0.11179708689451218,
8,32349,0.011145849712193012,
8,32399,0.016642848029732704,
8,32449,0.0005062597338110209,
8,32499,0.0030479668639600277,
8,32549,0.003467573318630457,
8,32599,0.0006883746827952564,
8,32649,0.0018285876139998436,
8,32699,0.01018351037055254,
8,32749,0.0024004331789910793,
8,32799,0.0007073540473356843,
8,32849,0.0020035491324961185,
8,32899,0.00010468963591847569,
8,32949,0.0015612503048032522,
8,32999,0.010470760054886341,
8,33049,0.00848048273473978,
8,33099,0.005118006374686956,
8,33149,0.02224566414952278,
8,33199,0.02725408226251602,
8,33249,0.0003504433261696249,
8,33299,0.015612919814884663,
8,33349,0.0008340299827978015,
8,33399,0.04721002280712128,
8,33449,0.013257268816232681,
8,33499,0.0008149372297339141,
8,33549,0.002980011748149991,
8,33599,0.0036102132871747017,
8,33649,0.018744541332125664,
8,33699,0.0010415063006803393,
8,33749,0.00257503567263484,
8,33799,0.014357304200530052,
8,33849,0.014077780768275261,
8,33899,0.0047105057165026665,
8,33949,0.0006625083624385297,
8,33999,0.00039826083229854703,
8,34049,0.019173514097929,
8,34099,0.00038576516089960933,
8,34149,0.015395230613648891,
8,34199,0.014893097802996635,
8,34249,0.0023244863841682673,
8,34299,0.0008657905273139477,
8,34349,0.002055179327726364,
8,34399,0.0007478413172066212,
8,34449,0.0031686131842434406,
8,34499,0.017345769330859184,
8,34549,0.0008986028260551393,
8,34599,0.005130189936608076,
8,34649,0.07457244396209717,
8,34699,0.09273742884397507,
8,34721,,0.004955575801432133
9,34749,0.0040418775752186775,
9,34799,0.01059185341000557,
9,34849,0.01465857494622469,
9,34899,0.002797546563670039,
9,34949,0.0008125216700136662,
9,34999,0.012606481090188026,
9,35049,0.10961559414863586,
9,35099,0.002019888488575816,
9,35149,0.004211554769426584,
9,35199,0.0001195942604681477,
9,35249,0.0017132438952103257,
9,35299,0.005206315312534571,
9,35349,0.012333265505731106,
9,35399,0.12138435244560242,
9,35449,0.016260843724012375,
9,35499,0.00744647067040205,
9,35549,0.005508965812623501,
9,35599,0.002170008607208729,
9,35649,0.3403337001800537,
9,35699,0.002256194595247507,
9,35749,0.02860095724463463,
9,35799,0.004304374102503061,
9,35849,0.0077414680272340775,
9,35899,0.0047248248010873795,
9,35949,0.02592448517680168,
9,35999,0.002015236532315612,
9,36049,0.001471817959100008,
9,36099,0.0030966242775321007,
9,36149,0.0026583222206681967,
9,36199,0.015333238989114761,
9,36249,0.002012308221310377,
9,36299,0.0009097973234020174,
9,36349,0.014085891656577587,
9,36399,0.012200248427689075,
9,36449,0.011847283691167831,
9,36499,0.002144354162737727,
9,36549,0.020990176126360893,
9,36599,0.012788336724042892,
9,36649,0.013822882436215878,
9,36699,0.00017214575200341642,
9,36749,0.015783222392201424,
9,36799,0.0034544493537396193,
9,36849,0.11035728454589844,
9,36899,0.002831012010574341,
9,36949,0.015088323503732681,
9,36999,0.01422411110252142,
9,37049,0.0006678742356598377,
9,37099,0.00563042750582099,
9,37149,0.0029595631640404463,
9,37199,0.002255009487271309,
9,37249,0.004296020604670048,
9,37299,0.0009997113374993205,
9,37349,0.00479731522500515,
9,37399,0.032347388565540314,
9,37449,0.0013821212342008948,
9,37499,0.00015056197298690677,
9,37549,0.012207281775772572,
9,37599,0.0129550751298666,
9,37649,0.004089555237442255,
9,37699,0.01177776139229536,
9,37749,0.000851327320560813,
9,37799,0.005173529032617807,
9,37849,3.358467802172527e-05,
9,37899,0.030142266303300858,
9,37949,0.00016117902123369277,
9,37999,0.0013344405451789498,
9,38049,0.004782781936228275,
9,38099,0.01126291137188673,
9,38149,0.0003033463144674897,
9,38199,0.005942939314991236,
9,38249,0.002026162575930357,
9,38299,0.0006755690556019545,
9,38349,0.003050488419830799,
9,38399,0.005912024062126875,
9,38449,0.00465239305049181,
9,38499,0.002458736300468445,
9,38549,0.009761331602931023,
9,38579,,0.004242335446178913
10,38599,0.00034205481642857194,
10,38649,0.001802748767659068,
10,38699,0.0013849561801180243,
10,38749,0.0033929236233234406,
10,38799,0.02544669434428215,
10,38849,0.020182643085718155,
10,38899,0.01576509140431881,
10,38949,0.0020918548107147217,
10,38999,0.0009327918523922563,
10,39049,0.010237435810267925,
10,39099,0.02534543164074421,
10,39149,0.001702469657175243,
10,39199,0.12938329577445984,
10,39249,0.011727975681424141,
10,39299,0.0010799213778227568,
10,39349,0.009670412167906761,
10,39399,0.2165181189775467,
10,39449,0.0018406492890790105,
10,39499,0.06467100232839584,
10,39549,0.0012895299587398767,
10,39599,0.0001988148724194616,
10,39649,0.011227301321923733,
10,39699,0.004313028883188963,
10,39749,0.0028990558348596096,
10,39799,0.012974100187420845,
10,39849,0.007677387446165085,
10,39899,0.0028887009248137474,
10,39949,0.019677655771374702,
10,39999,0.011145410127937794,
10,40049,0.0020683128386735916,
10,40099,0.002435097238048911,
10,40149,0.0014692144468426704,
10,40199,0.020059289410710335,
10,40249,0.007912121713161469,
10,40299,0.01041374634951353,
10,40349,0.012815199792385101,
10,40399,0.004567425698041916,
10,40449,0.004715889226645231,
10,40499,0.002024182118475437,
10,40549,0.0001304420584347099,
10,40599,0.0002612989046610892,
10,40649,0.04524316266179085,
10,40699,0.0032757644075900316,
10,40749,0.01091685239225626,
10,40799,0.01490489486604929,
10,40849,0.0016585031989961863,
10,40899,0.0005779254133813083,
10,40949,0.07410723716020584,
10,40999,0.001050917198881507,
10,41049,0.008856255561113358,
10,41099,0.013354512862861156,
10,41149,0.002670584712177515,
10,41199,0.0006398196564987302,
10,41249,8.704888750799e-05,
10,41299,0.0007544892723672092,
10,41349,0.007932961918413639,
10,41399,0.008965916000306606,
10,41449,0.07854783535003662,
10,41499,0.0004612309858202934,
10,41549,0.0009701428934931755,
10,41599,0.002390076871961355,
10,41649,0.0025678309611976147,
10,41699,0.00032628304325044155,
10,41749,0.003001987701281905,
10,41799,0.0006136345909908414,
10,41849,0.0009355713846161962,
10,41899,0.01276230625808239,
10,41949,0.00011881300451932475,
10,41999,0.0010382438777014613,
10,42049,0.0011416282504796982,
10,42099,0.0002928347676061094,
10,42149,0.013637720607221127,
10,42199,0.0006425240426324308,
10,42249,0.00014984208974055946,
10,42299,0.0007633771747350693,
10,42349,0.025102756917476654,
10,42399,0.00129034579731524,
10,42437,,0.003618926741182804
11,42449,0.00013411114923655987,
11,42499,0.08450058847665787,
11,42549,0.0018816750962287188,
11,42599,0.0030072741210460663,
11,42649,0.09254534542560577,
11,42699,0.004271652549505234,
11,42749,0.0018680683569982648,
11,42799,0.00162727280985564,
11,42849,0.003112953854724765,
11,42899,0.0012541417963802814,
11,42949,0.04425526037812233,
11,42999,0.01685127057135105,
11,43049,0.009933589026331902,
11,43099,0.0011385214747861028,
11,43149,0.002180563285946846,
11,43199,0.010317880660295486,
11,43249,0.0017773390281945467,
11,43299,0.005884815473109484,
11,43349,0.01680605486035347,
11,43399,0.0016514314338564873,
11,43449,0.12519344687461853,
11,43499,0.006975607480853796,
11,43549,0.0010375112760812044,
11,43599,0.12206735461950302,
11,43649,0.009290500544011593,
11,43699,0.0003141480265185237,
11,43749,0.00042886578012257814,
11,43799,0.002156684873625636,
11,43849,0.02143954671919346,
11,43899,0.0013164865085855126,
11,43949,0.009200308471918106,
11,43999,0.00524854427203536,
11,44049,0.0035684711765497923,
11,44099,0.020208582282066345,
11,44149,0.0009907513158395886,
11,44199,0.003690181067213416,
11,44249,0.49539896845817566,
11,44299,0.004582483787089586,
11,44349,0.009297609329223633,
11,44399,0.003282986581325531,
11,44449,0.06817516684532166,
11,44499,0.004714942071586847,
11,44549,0.008162155747413635,
11,44599,0.011218264698982239,
11,44649,0.015549780800938606,
11,44699,3.1846364436205477e-05,
11,44749,0.013907592743635178,
11,44799,0.0007186888251453638,
11,44849,0.00017468183068558574,
11,44899,0.10110385715961456,
11,44949,0.0009823276195675135,
11,44999,0.011821849271655083,
11,45049,0.0007263103616423905,
11,45099,0.0008794557652436197,
11,45149,0.0015977320726960897,
11,45199,0.009510154835879803,
11,45249,0.00015565415378659964,
11,45299,0.012952938675880432,
11,45349,4.0798375266604125e-05,
